Product_Name,Price
"Acer Aspire 5 Spin 14 A5SP14 Core i5 1335U Memori 16 GB SSD 4 TB Win 11 Pro + OHS (Intel Core i5 1335U, RAM 16 GB, SSD 4 TB, Vga Intel Iris Xe Graphics, LED 14"" WUXGA Touchscreen, Windows 11 Profesional + Office Home Student) Ready Stock",15400000
"Acer Aspire 5 SLIM A514-55G-75BB (Intel Core i7 1255U, RAM 8 GB, SSD 512 GB, Vga Nvidia Geforce MX550 2 GB, LED 14"" FHD, Win 11 Home + Office Home Student)",11100000
"Acer Aspire A514-55-74ZR (Intel Core i7 1255U, RAM 8 GB, SSD 512 GB, Vga Intel Iris Xe Graphics, LED 14"" FHD, Win 11 Home + Office Home Student)",11100000
"Acer Swift Lite 14 SFL14-41M Ryzen 5 240 Memori 16 GB SSD 512 GB Win 11 + OH / Acer Swift Lite 14 SFL14-41M-R5D2 / Acer Swift Lite 14 SFLACER SWIFT LITE 14 SFL14 RYZEN 5 240 16GB 512GB W11+OHS (AMD Ryzen 5 240, RAM 16 GB, SSD 512 GB, Vga AMD Radeon 760M, LED 14 WUXGA, Win 11 Home + Office Home) Ready Stock (Light Silver)",11250000
"Acer Swift Lite 14 SFL14-41M Ryzen 5 240 Memori 16 GB SSD 512 GB Win 11 Pro + OH (AMD Ryzen 5 240, RAM 16 GB, SSD 512 GB, Vga AMD Radeon 760M, LED 14 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",12400000
"Acer Swift Lite 14 SFL14-41M Ryzen 5 240 Memori 16 GB SSD 1 TB Win 11 Pro + OH (AMD Ryzen 5 240, RAM 16 GB, SSD 1 TB, Vga AMD Radeon 760M, LED 14 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",13400000
"Acer Swift Lite 14 SFL14-41M Ryzen 5 240 Memori 16 GB SSD 2 TB Win 11 Pro + OH (AMD Ryzen 5 240, RAM 16 GB, SSD 2 TB, Vga AMD Radeon 760M, LED 14 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",14400000
"Acer Swift Lite 14 SFL14-41M Ryzen 5 240 Memori 16 GB SSD 4 TB Win 11 Pro + OH (AMD Ryzen 5 240, RAM 16 GB, SSD 4 TB, Vga AMD Radeon 760M, LED 14 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",15900000
"Acer Aspire 5 Slim (A514-56M-78X0) (Intel Core i7 1355U, RAM 8 GB, SSD 512 GB, Vga Intel Iris Xe Graphics, LED 14"" WUXGA, Win 11 Home + Office Home Student)",11300000
"Acer Aspire 5 Slim (A514-56M-73MR) / ACER ASPIRE 5 SLIM A514 I7 1355 16GB 512GB W11+OHS (Intel Core i7 1355U, RAM 16 GB, SSD 512 GB, Vga Intel Iris Xe Graphics, LED 14"" WUXGA, Win 11 Home + Office Home Student)",11300000
"Acer Nitro Lite NL16-71G Core 5 210H Memori 16 GB SSD 512 GB Win 11 + OH / Acer Nitro Lite NL16-71G-506C / ACER NITRO LITE 16 CORE I5 210H 16GB 512GB RTX3050 6GB W11+OHS (Intel Core 5 210H, RAM 16 GB, SSD 512 GB, Vga Intel Graphics, LED 16 WUXGA, Win 11 Home + Office Home) Ready Stock (Pearl White)",11300000
"Acer Nitro Lite NL16-71G Core 5 210H Memori 16 GB SSD 512 GB Win 11 Pro + OH (Intel Core 5 210H, RAM 16 GB, SSD 512 GB, Vga Intel Graphics, LED 16 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",12400000
"Acer Nitro Lite NL16-71G Core 5 210H Memori 16 GB SSD 1 TB Win 11 Pro + OH (Intel Core 5 210H, RAM 16 GB, SSD 1 TB, Vga Intel Graphics, LED 16 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",13400000
"Acer Nitro Lite NL16-71G Core 5 210H Memori 16 GB SSD 2 TB Win 11 Pro + OH (Intel Core 5 210H, RAM 16 GB, SSD 2 TB, Vga Intel Graphics, LED 16 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",14400000
"Acer Nitro Lite NL16-71G Core 5 210H Memori 16 GB SSD 4 TB Win 11 Pro + OH (Intel Core 5 210H, RAM 16 GB, SSD 4 TB, Vga Intel Graphics, LED 16 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",15900000
"Acer Nitro Lite NL16-71G Core 5 210H Memori 32 GB SSD 512 GB Win 11 Pro + OH (Intel Core 5 210H, RAM 32 GB, SSD 512 GB, Vga Intel Graphics, LED 16 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",13400000
"Acer Nitro Lite NL16-71G Core 5 210H Memori 32 GB SSD 1 TB Win 11 Pro + OH (Intel Core 5 210H, RAM 32 GB, SSD 1 TB, Vga Intel Graphics, LED 16 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",14400000
"Acer Nitro Lite NL16-71G Core 5 210H Memori 32 GB SSD 2 TB Win 11 Pro + OH (Intel Core 5 210H, RAM 32 GB, SSD 2 TB, Vga Intel Graphics, LED 16 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",15400000
"Acer Nitro Lite NL16-71G Core 5 210H Memori 32 GB SSD 4 TB Win 11 Pro + OH (Intel Core 5 210H, RAM 32 GB, SSD 4 TB, Vga Intel Graphics, LED 16 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",16900000
"Acer Gaming Aspire 7 A715-59G Core i7 12650H Memori 16 GB SSD 512 GB RTX3050 Win 11 + OHS / Acer Gaming Aspire 7 A715-59G-71PH / ACER ASPIRE 7 PRO A715 I7 12650H 16GB 512GB RTX3050 6GB W11+OHS (Intel Core i7 12650H, RAM 16 GB, SSD 512 GB, Vga Nvidia Geforce RTX3050 4 GB, LED 15.6 FHD 144Hz, Win 11 Home + Office Home Student) Ready Stock (Black)",11350000
"Acer Gaming Aspire 7 A715-59G Core i7 12650H Memori 16 GB SSD 512 GB RTX3050 Win 11 Pro + OHS (Intel Core i7 12650H, RAM 16 GB, SSD 512 GB, Vga Nvidia Geforce RTX3050 4 GB, LED 15.6 FHD 144Hz, Windows 11 Profesional + Office Home Student) Ready Stock",12400000
"Acer Gaming Aspire 7 A715-59G Core i7 12650H Memori 16 GB SSD 1 TB RTX3050 Win 11 Pro + OHS (Intel Core i7 12650H, RAM 16 GB, SSD 1 TB, Vga Nvidia Geforce RTX3050 4 GB, LED 15.6 FHD 144Hz, Windows 11 Profesional + Office Home Student) Ready Stock",13400000
"Acer Gaming Aspire 7 A715-59G Core i7 12650H Memori 16 GB SSD 2 TB RTX3050 Win 11 Pro + OHS (Intel Core i7 12650H, RAM 16 GB, SSD 2 TB, Vga Nvidia Geforce RTX3050 4 GB, LED 15.6 FHD 144Hz, Windows 11 Profesional + Office Home Student) Ready Stock",14400000
"Acer Gaming Aspire 7 A715-59G Core i7 12650H Memori 16 GB SSD 4 TB RTX3050 Win 11 Pro + OHS (Intel Core i7 12650H, RAM 16 GB, SSD 4 TB, Vga Nvidia Geforce RTX3050 4 GB, LED 15.6 FHD 144Hz, Windows 11 Profesional + Office Home Student) Ready Stock",15900000
"Acer Gaming Aspire 7 A715-59G Core i7 12650H Memori 32 GB SSD 512 GB RTX3050 Win 11 Pro + OHS (Intel Core i7 12650H, RAM 32 GB, SSD 512 GB, Vga Nvidia Geforce RTX3050 4 GB, LED 15.6 FHD 144Hz, Windows 11 Profesional + Office Home Student) Ready Stock",13400000
"Acer Gaming Aspire 7 A715-59G Core i7 12650H Memori 32 GB SSD 1 TB RTX3050 Win 11 Pro + OHS (Intel Core i7 12650H, RAM 32 GB, SSD 1 TB, Vga Nvidia Geforce RTX3050 4 GB, LED 15.6 FHD 144Hz, Windows 11 Profesional + Office Home Student) Ready Stock",14400000
"Acer Gaming Aspire 7 A715-59G Core i7 12650H Memori 32 GB SSD 2 TB RTX3050 Win 11 Pro + OHS (Intel Core i7 12650H, RAM 32 GB, SSD 2 TB, Vga Nvidia Geforce RTX3050 4 GB, LED 15.6 FHD 144Hz, Windows 11 Profesional + Office Home Student) Ready Stock",15400000
"Acer Gaming Aspire 7 A715-59G Core i7 12650H Memori 32 GB SSD 4 TB RTX3050 Win 11 Pro + OHS (Intel Core i7 12650H, RAM 32 GB, SSD 4 TB, Vga Nvidia Geforce RTX3050 4 GB, LED 15.6 FHD 144Hz, Windows 11 Profesional + Office Home Student) Ready Stock",16900000
"Acer Swift X SFX14-41G-R2TD (AMD Ryzen 5 5500U, RAM 16 GB, SSD 512 GB, Vga Nvidia Geforce RTX 3050 4 GB, LED 14"" FHD, Windows 10 + Office Home Student) Safari Gold",11500000
"Acer Swift X SFX14-41G-R8LN / Acer Swift X SFX14-41G-R0HZ (AMD Ryzen 5 5600U, RAM 16 GB, SSD 512 GB, Vga Nvidia Geforce RTX 3050 4 GB, LED 14"" FHD, Windows 10 + Office Home Student) Safari Gold, Steam Blue",11500000
"Acer Swift Go 14 OLED SFG14-71 Core i5 13500H Memori 16 GB SSD 512 GB Win 11 + OHS / Acer Swift Go 14 OLED SFG14-71-59WX / ACER SWIFT GO SFG14 OLED I5 13500H 16GB 512GB W11+OHS (Intel Core i5 13500H, RAM 16 GB, SSD 512 GB, Vga Intel Iris Xe Graphics, LED 14"" 2.8"" OLED, Win 11 Home + Office Home Student) Ready Stock",11600000
"Acer Swift Go 14 OLED SFG14-71 Core i5 13500H Memori 16 GB SSD 512 GB Win 11 Pro + OHS (Intel Core i5 13500H, RAM 16 GB, SSD 512 GB, Vga Intel Iris Xe Graphics, LED 14"" 2.8"" OLED, Windows 11 Profesional + Office Home Student) Ready Stock",12900000
"Acer Swift Go 14 OLED SFG14-71 Core i5 13500H Memori 16 GB SSD 1 TB Win 11 Pro + OHS (Intel Core i5 13500H, RAM 16 GB, SSD 1 TB, Vga Intel Iris Xe Graphics, LED 14"" 2.8"" OLED, Windows 11 Profesional + Office Home Student) Ready Stock",13900000
"Acer Swift Go 14 OLED SFG14-71 Core i5 13500H Memori 16 GB SSD 2 TB Win 11 Pro + OHS (Intel Core i5 13500H, RAM 16 GB, SSD 2 TB, Vga Intel Iris Xe Graphics, LED 14"" 2.8"" OLED, Windows 11 Profesional + Office Home Student) Ready Stock",14900000
"Acer Swift Go 14 OLED SFG14-71 Core i5 13500H Memori 16 GB SSD 4 TB Win 11 Pro + OHS (Intel Core i5 13500H, RAM 16 GB, SSD 4 TB, Vga Intel Iris Xe Graphics, LED 14"" 2.8"" OLED, Windows 11 Profesional + Office Home Student) Ready Stock",16400000
"Acer Swift Lite 14 Air Edition SFL14-54M Core Ultra 5 115U Memori 16 GB SSD 512 GB Win 11 + Office / Acer Swift Lite 14 Air Edition (SFL14-54M-56UB) / ACER SWIFT LITE 14 AIR EDITION ULTRA 5 115U 16GB 512GB W11+OHS (Intel Core Ultra 5 115U, RAM 16 GB, SSD 512 GB, Vga Intel Graphics, LED 14 WUXGA, Win 11 Home + Office) Ready Stock (Light Silver)",11600000
"Acer Swift Lite 14 Air Edition SFL14-54M Core Ultra 5 115U Memori 16 GB SSD 512 GB Win 11 Pro + Office (Intel Core Ultra 5 115U, RAM 16 GB, SSD 512 GB, Vga Intel Graphics, LED 14 WUXGA, Windows 11 Profesional + Office) Ready Stock",12900000
"Acer Swift Lite 14 Air Edition SFL14-54M Core Ultra 5 115U Memori 16 GB SSD 1 TB Win 11 Pro + Office (Intel Core Ultra 5 115U, RAM 16 GB, SSD 1 TB, Vga Intel Graphics, LED 14 WUXGA, Windows 11 Profesional + Office) Ready Stock",13900000
"Acer Swift Lite 14 Air Edition SFL14-54M Core Ultra 5 115U Memori 16 GB SSD 2 TB Win 11 Pro + Office (Intel Core Ultra 5 115U, RAM 16 GB, SSD 2 TB, Vga Intel Graphics, LED 14 WUXGA, Windows 11 Profesional + Office) Ready Stock",14900000
"Acer Swift Lite 14 Air Edition SFL14-54M Core Ultra 5 115U Memori 16 GB SSD 4 TB Win 11 Pro + Office (Intel Core Ultra 5 115U, RAM 16 GB, SSD 4 TB, Vga Intel Graphics, LED 14 WUXGA, Windows 11 Profesional + Office) Ready Stock",16400000
"Acer Aspire 5 Slim (A514-54-71B9) / Acer Aspire 5 A514-54-757S / Acer Aspire 5 Slim (A514-54-72T5) Intel Core i7 1165G7, RAM 8 GB, SSD 512 GB, Vga Intel Iris Xe Graphics, LED 14"", Windows 11 + Office Home Student) Black, Safari Gold, Safari Gold",11650000
"Acer Swift 3 (SF314-510G) Win 10 / Acer Swift 3 SF314-510G-55DE (Intel Core i5-1135G7, RAM 8GB, SSD 512GB, Vga Intel Iris Xe Max Graphics, LED 14"" FHD, Win 10 Home + Office Home Student)",11650000
"Acer TravelMate P214 Core i5 1335U Memori 8 GB SSD 512 GB Win 11 / Acer TravelMate P214 (TMP214/0041) (Intel Core i5 1335U, RAM 8 GB, SSD 512 GB, Vga Intel Graphics, LED 14, Win 11 Home) Ready Stock",11700000
"Acer TravelMate P214 Core i5 1335U Memori 8 GB SSD 512 GB Win 11 Pro / Acer TravelMate P214 (TMP214/0042) (Intel Core i5 1335U, RAM 8 GB, SSD 512 GB, Vga Intel Graphics, LED 14, Windows 11 Profesional) Ready Stock",12900000
"Acer TravelMate P214 Core i5 1335U Memori 8 GB SSD 1 TB Win 11 Pro (Intel Core i5 1335U, RAM 8 GB, SSD 1 TB, Vga Intel Graphics, LED 14, Windows 11 Profesional) Ready Stock",13900000
"Acer TravelMate P214 Core i5 1335U Memori 8 GB SSD 2 TB Win 11 Pro (Intel Core i5 1335U, RAM 8 GB, SSD 2 TB, Vga Intel Graphics, LED 14, Windows 11 Profesional) Ready Stock",14900000
"Acer TravelMate P214 Core i5 1335U Memori 8 GB SSD 4 TB Win 11 Pro (Intel Core i5 1335U, RAM 8 GB, SSD 4 TB, Vga Intel Graphics, LED 14, Windows 11 Profesional) Ready Stock",16400000
"Acer TravelMate P214 Core i5 1335U Memori 16 GB SSD 512 GB Win 11 Pro (Intel Core i5 1335U, RAM 16 GB, SSD 512 GB, Vga Intel Graphics, LED 14, Windows 11 Profesional) Ready Stock",13400000
"Acer TravelMate P214 Core i5 1335U Memori 16 GB SSD 1 TB Win 11 Pro (Intel Core i5 1335U, RAM 16 GB, SSD 1 TB, Vga Intel Graphics, LED 14, Windows 11 Profesional) Ready Stock",14400000
"Acer TravelMate P214 Core i5 1335U Memori 16 GB SSD 2 TB Win 11 Pro (Intel Core i5 1335U, RAM 16 GB, SSD 2 TB, Vga Intel Graphics, LED 14, Windows 11 Profesional) Ready Stock",15400000
"Acer TravelMate P214 Core i5 1335U Memori 16 GB SSD 4 TB Win 11 Pro (Intel Core i5 1335U, RAM 16 GB, SSD 4 TB, Vga Intel Graphics, LED 14, Windows 11 Profesional) Ready Stock",16900000
"Acer TravelMate P214 Core i5 1335U Memori 32 GB SSD 512 GB Win 11 Pro (Intel Core i5 1335U, RAM 32 GB, SSD 512 GB, Vga Intel Graphics, LED 14, Windows 11 Profesional) Ready Stock",14400000
"Acer TravelMate P214 Core i5 1335U Memori 32 GB SSD 1 TB Win 11 Pro (Intel Core i5 1335U, RAM 32 GB, SSD 1 TB, Vga Intel Graphics, LED 14, Windows 11 Profesional) Ready Stock",15400000
"Acer TravelMate P214 Core i5 1335U Memori 32 GB SSD 2 TB Win 11 Pro (Intel Core i5 1335U, RAM 32 GB, SSD 2 TB, Vga Intel Graphics, LED 14, Windows 11 Profesional) Ready Stock",16400000
"Acer TravelMate P214 Core i5 1335U Memori 32 GB SSD 4 TB Win 11 Pro (Intel Core i5 1335U, RAM 32 GB, SSD 4 TB, Vga Intel Graphics, LED 14, Windows 11 Profesional) Ready Stock",17900000
"Acer Nitro 5 AN515-58 Core i5 12500H Memori 8 GB SSD 512 GB RTX3050 Win 11 + OHS / Acer Nitro 5 AN515-58-55E6 (Intel Core i5 12500H, RAM 8 GB, SSD 512 GB, Vga Nvidia Geforce RTX3050 4 GB, LED 15.6"" FHD, Win 11 Home + Office Home Student) Ready Stock",11700000
"Acer Nitro 5 AN515-58 Core i5 12500H Memori 8 GB SSD 512 GB RTX3050 Win 11 Pro + OHS (Intel Core i5 12500H, RAM 8 GB, SSD 512 GB, Vga Nvidia Geforce RTX3050 4 GB, LED 15.6"" FHD, Windows 11 Profesional + Office Home Student) Ready Stock",12900000
"Acer Nitro 5 AN515-58 Core i5 12500H Memori 8 GB SSD 1 TB RTX3050 Win 11 Pro + OHS (Intel Core i5 12500H, RAM 8 GB, SSD 1 TB, Vga Nvidia Geforce RTX3050 4 GB, LED 15.6"" FHD, Windows 11 Profesional + Office Home Student) Ready Stock",13900000
"Acer Nitro 5 AN515-58 Core i5 12500H Memori 8 GB SSD 2 TB RTX3050 Win 11 Pro + OHS (Intel Core i5 12500H, RAM 8 GB, SSD 2 TB, Vga Nvidia Geforce RTX3050 4 GB, LED 15.6"" FHD, Windows 11 Profesional + Office Home Student) Ready Stock",14900000
"Acer Nitro 5 AN515-58 Core i5 12500H Memori 8 GB SSD 4 TB RTX3050 Win 11 Pro + OHS (Intel Core i5 12500H, RAM 8 GB, SSD 4 TB, Vga Nvidia Geforce RTX3050 4 GB, LED 15.6"" FHD, Windows 11 Profesional + Office Home Student) Ready Stock",16400000
"Acer Nitro 5 AN515-58 Core i5 12500H Memori 16 GB SSD 512 GB RTX3050 Win 11 Pro + OHS (Intel Core i5 12500H, RAM 16 GB, SSD 512 GB, Vga Nvidia Geforce RTX3050 4 GB, LED 15.6"" FHD, Windows 11 Profesional + Office Home Student) Ready Stock",13400000
"Acer Nitro 5 AN515-58 Core i5 12500H Memori 16 GB SSD 1 TB RTX3050 Win 11 Pro + OHS (Intel Core i5 12500H, RAM 16 GB, SSD 1 TB, Vga Nvidia Geforce RTX3050 4 GB, LED 15.6"" FHD, Windows 11 Profesional + Office Home Student) Ready Stock",14400000
"Acer Nitro 5 AN515-58 Core i5 12500H Memori 16 GB SSD 2 TB RTX3050 Win 11 Pro + OHS (Intel Core i5 12500H, RAM 16 GB, SSD 2 TB, Vga Nvidia Geforce RTX3050 4 GB, LED 15.6"" FHD, Windows 11 Profesional + Office Home Student) Ready Stock",15400000
"Acer Nitro 5 AN515-58 Core i5 12500H Memori 16 GB SSD 4 TB RTX3050 Win 11 Pro + OHS (Intel Core i5 12500H, RAM 16 GB, SSD 4 TB, Vga Nvidia Geforce RTX3050 4 GB, LED 15.6"" FHD, Windows 11 Profesional + Office Home Student) Ready Stock",16900000
"Acer Nitro 5 AN515-58 Core i5 12500H Memori 32 GB SSD 512 GB RTX3050 Win 11 Pro + OHS (Intel Core i5 12500H, RAM 32 GB, SSD 512 GB, Vga Nvidia Geforce RTX3050 4 GB, LED 15.6"" FHD, Windows 11 Profesional + Office Home Student) Ready Stock",14400000
"Acer Nitro 5 AN515-58 Core i5 12500H Memori 32 GB SSD 1 TB RTX3050 Win 11 Pro + OHS (Intel Core i5 12500H, RAM 32 GB, SSD 1 TB, Vga Nvidia Geforce RTX3050 4 GB, LED 15.6"" FHD, Windows 11 Profesional + Office Home Student) Ready Stock",15400000
"Acer Nitro 5 AN515-58 Core i5 12500H Memori 32 GB SSD 2 TB RTX3050 Win 11 Pro + OHS (Intel Core i5 12500H, RAM 32 GB, SSD 2 TB, Vga Nvidia Geforce RTX3050 4 GB, LED 15.6"" FHD, Windows 11 Profesional + Office Home Student) Ready Stock",16400000
"Acer Nitro 5 AN515-58 Core i5 12500H Memori 32 GB SSD 4 TB RTX3050 Win 11 Pro + OHS (Intel Core i5 12500H, RAM 32 GB, SSD 4 TB, Vga Nvidia Geforce RTX3050 4 GB, LED 15.6"" FHD, Windows 11 Profesional + Office Home Student) Ready Stock",17900000
"Acer Nitro Lite NL16-71G Core i7 13620H Memori 16 GB SSD 512 GB RTX2050 Win 11 + OH / Acer Nitro Lite NL16-71G-74MV / ACER NITRO LITE 16 I7 13620H 16GB 512GB RTX2050 4GB W11+OHS (Intel Core i7 13620H, RAM 16 GB, SSD 512 GB, Vga Nvidia Geforce RTX2050 4 GB, LED 16 WUXGA, Win 11 Home + Office Home) Ready Stock (Black)",11700000
"Acer Nitro Lite NL16-71G Core i7 13620H Memori 16 GB SSD 512 GB RTX2050 Win 11 Pro + OH (Intel Core i7 13620H, RAM 16 GB, SSD 512 GB, Vga Nvidia Geforce RTX2050 4 GB, LED 16 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",12900000
"Acer Nitro Lite NL16-71G Core i7 13620H Memori 16 GB SSD 1 TB RTX2050 Win 11 Pro + OH (Intel Core i7 13620H, RAM 16 GB, SSD 1 TB, Vga Nvidia Geforce RTX2050 4 GB, LED 16 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",13900000
"Acer Nitro Lite NL16-71G Core i7 13620H Memori 16 GB SSD 2 TB RTX2050 Win 11 Pro + OH (Intel Core i7 13620H, RAM 16 GB, SSD 2 TB, Vga Nvidia Geforce RTX2050 4 GB, LED 16 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",14900000
"Acer Nitro Lite NL16-71G Core i7 13620H Memori 16 GB SSD 4 TB RTX2050 Win 11 Pro + OH (Intel Core i7 13620H, RAM 16 GB, SSD 4 TB, Vga Nvidia Geforce RTX2050 4 GB, LED 16 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",16400000
"Acer Nitro Lite NL16-71G Core i7 13620H Memori 32 GB SSD 512 GB RTX2050 Win 11 Pro + OH (Intel Core i7 13620H, RAM 32 GB, SSD 512 GB, Vga Nvidia Geforce RTX2050 4 GB, LED 16 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",13900000
"Acer Nitro Lite NL16-71G Core i7 13620H Memori 32 GB SSD 1 TB RTX2050 Win 11 Pro + OH (Intel Core i7 13620H, RAM 32 GB, SSD 1 TB, Vga Nvidia Geforce RTX2050 4 GB, LED 16 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",14900000
"Acer Nitro Lite NL16-71G Core i7 13620H Memori 32 GB SSD 2 TB RTX2050 Win 11 Pro + OH (Intel Core i7 13620H, RAM 32 GB, SSD 2 TB, Vga Nvidia Geforce RTX2050 4 GB, LED 16 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",15900000
"Acer Nitro Lite NL16-71G Core i7 13620H Memori 32 GB SSD 4 TB RTX2050 Win 11 Pro + OH (Intel Core i7 13620H, RAM 32 GB, SSD 4 TB, Vga Nvidia Geforce RTX2050 4 GB, LED 16 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",17400000
"Acer Nitro Lite NL16-71G Core i7 13620H Memori 64 GB SSD 512 GB RTX2050 Win 11 Pro + OH (Intel Core i7 13620H, RAM 64 GB, SSD 512 GB, Vga Nvidia Geforce RTX2050 4 GB, LED 16 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",15900000
"Acer Nitro Lite NL16-71G Core i7 13620H Memori 64 GB SSD 1 TB RTX2050 Win 11 Pro + OH (Intel Core i7 13620H, RAM 64 GB, SSD 1 TB, Vga Nvidia Geforce RTX2050 4 GB, LED 16 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",16900000
"Acer Nitro Lite NL16-71G Core i7 13620H Memori 64 GB SSD 2 TB RTX2050 Win 11 Pro + OH (Intel Core i7 13620H, RAM 64 GB, SSD 2 TB, Vga Nvidia Geforce RTX2050 4 GB, LED 16 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",17900000
"Acer Nitro Lite NL16-71G Core i7 13620H Memori 64 GB SSD 4 TB RTX2050 Win 11 Pro + OH (Intel Core i7 13620H, RAM 64 GB, SSD 4 TB, Vga Nvidia Geforce RTX2050 4 GB, LED 16 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",19400000
"Acer Aspire 7 Pro A715-59G Core i7 13620H Memori 16 GB SSD 512 GB RTX3050 Win 11 + OH / Acer Aspire 7 PRO A715-59G-77WV / ACER ASPIRE 7 PRO A715 I7 13620H 16GB 512GB RTX3050 6GB W11+OHS (Intel Core i7 13620H, RAM 16 GB, SSD 512 GB, Vga Nvidia Geforce RTX3050 6 GB, LED 15.6 FHD, Win 11 Home + Office Home) Ready Stock (Black)",11750000
"Acer Aspire 7 Pro A715-59G Core i7 13620H Memori 16 GB SSD 512 GB RTX3050 Win 11 Pro + OH (Intel Core i7 13620H, RAM 16 GB, SSD 512 GB, Vga Nvidia Geforce RTX3050 6 GB, LED 15.6 FHD, Windows 11 Profesional + Office Home) Ready Stock",12900000
"Acer Aspire 7 Pro A715-59G Core i7 13620H Memori 16 GB SSD 1 TB RTX3050 Win 11 Pro + OH (Intel Core i7 13620H, RAM 16 GB, SSD 1 TB, Vga Nvidia Geforce RTX3050 6 GB, LED 15.6 FHD, Windows 11 Profesional + Office Home) Ready Stock",13900000
"Acer Aspire 7 Pro A715-59G Core i7 13620H Memori 16 GB SSD 2 TB RTX3050 Win 11 Pro + OH (Intel Core i7 13620H, RAM 16 GB, SSD 2 TB, Vga Nvidia Geforce RTX3050 6 GB, LED 15.6 FHD, Windows 11 Profesional + Office Home) Ready Stock",14900000
"Acer Aspire 7 Pro A715-59G Core i7 13620H Memori 16 GB SSD 4 TB RTX3050 Win 11 Pro + OH (Intel Core i7 13620H, RAM 16 GB, SSD 4 TB, Vga Nvidia Geforce RTX3050 6 GB, LED 15.6 FHD, Windows 11 Profesional + Office Home) Ready Stock",16400000
"Acer Aspire 7 Pro A715-59G Core i7 13620H Memori 32 GB SSD 512 GB RTX3050 Win 11 Pro + OH (Intel Core i7 13620H, RAM 32 GB, SSD 512 GB, Vga Nvidia Geforce RTX3050 6 GB, LED 15.6 FHD, Windows 11 Profesional + Office Home) Ready Stock",13900000
"Acer Aspire 7 Pro A715-59G Core i7 13620H Memori 32 GB SSD 1 TB RTX3050 Win 11 Pro + OH (Intel Core i7 13620H, RAM 32 GB, SSD 1 TB, Vga Nvidia Geforce RTX3050 6 GB, LED 15.6 FHD, Windows 11 Profesional + Office Home) Ready Stock",14900000
"Acer Aspire 7 Pro A715-59G Core i7 13620H Memori 32 GB SSD 2 TB RTX3050 Win 11 Pro + OH (Intel Core i7 13620H, RAM 32 GB, SSD 2 TB, Vga Nvidia Geforce RTX3050 6 GB, LED 15.6 FHD, Windows 11 Profesional + Office Home) Ready Stock",15900000
"Acer Aspire 7 Pro A715-59G Core i7 13620H Memori 32 GB SSD 4 TB RTX3050 Win 11 Pro + OH (Intel Core i7 13620H, RAM 32 GB, SSD 4 TB, Vga Nvidia Geforce RTX3050 6 GB, LED 15.6 FHD, Windows 11 Profesional + Office Home) Ready Stock",17400000
"Acer TravelMate P214 Core i5 (TMP214/0034) (Intel Core i5 1135G7, RAM 8 GB, SSD 512 GB, Vga Intel Iris Xe Graphics, LED 14"", Win 11 Home)",11800000
"Acer Swift X (SFX14-41G-R1B6) / Acer Swift X ART Limited Edition (SFX14-41G-R1B6-ART) / Acer Swift X SFX14-41G-R1L1 (AMD Ryzen 5 5600U, RAM 16 GB, SSD 512 GB, Vga Nvidia Geforce RTX 3050 4 GB, LED 14"" FHD, Win 11 Home + Office Home Student) Safari Gold, Blue",11900000
"Acer Aspire 5 Slim A515-57G-593D (Intel Core i5 1240P, RAM 8 GB, SSD 512 GB, Vga Nvidia Geforce RTX2050 4GB, LED 15.6"" FHD, Win 11 Home + Office Home Student)",11900000
"Acer Swift 3 Infinity 3 (SF314-59-56Q2) (Intel Core i5-1135G7, RAM 8GB, SSD 512GB, Vga Intel Iris Xe Graphics, LED 14"" FHD, Win 10 Home + Office Home Student)",11900000
"Acer Nitro 5 AN515-57-52BQ (Intel Core i5-11400H, RAM 8GB, SSD 512GB, Vga Nvidia GeForce RTX3050 4GB, LED 15.6"" FHD 144Hz, Windows 11 + Office Home Student)",11900000
"Acer Spin 3 Active (SP313-51N-548H) (Intel Core i5 1135G7, RAM 8 GB, SSD 512 GB, Vga Intel, LED 13.3"" IPS WQXGA Touchscreen, Win 11 Home + Office Home Student)",11900000
